Execution started at: 2025-04-28 23:18:35.169163

Name                RID
OGCWWKS1000014      31769
FSRWDBAS1000010     31770
FINWAPPS1000011     31771
GOOWWEBS1000005     31772
AWSWWEBS1000008     31773
AZRWAPPS1000010     31774
GOOWDBAS1000008     31775
ESMWDBAS1000004     31776
AWSWCTRX1000012     31777
FSRWWKS1000013      31778
BDEWVIR1000013      31779
TSTWVIR1000011      31780
FSRWWKS1000014      31781
GOOWAPPS1000018     31782
OGCWWEBS1000010     31783
AZRWWEBS1000006     31784
ESMWLPT1000012      31785
FSRWAPPS1000011     31786
HREWWKS1000012      31787
ESMWWEBS1000005     31788
TSTWWKS1000018      31789
HREWAPPS1000012     31790
BDEWVIR1000014      31791
TSTWLPT1000009      31792
ITSWDBAS1000010     31793
ESMWAPPS1000012     31794
ITSWAPPS1000011     31795
ITSWWKS1000012      31796
GOOWLPT1000018      31797
ESMWDBAS1000005     31798
OGCWAPPS1000020     31799
FSRWVIR1000018      31800
FINWWKS1000018      31801
HREWLPT1000006      31802
OGCWLPT1000016      31803
FINWVIR1000014      31804
FINWVIR1000015      31805
HREWLPT1000007      31806
TSTWWKS1000019      31807
ESMWLPT1000013      31808
AWSWLPT1000014      31809
GOOWAPPS1000019     31810
TSTWAPPS1000012     31811
FINWDBAS1000008     31812
SECWDBAS1000006     31813
AZRWVIR1000012      31814
FINWWKS1000019      31815
ITSWSECS1000008     31816
ITSWAPPS1000012     31817
HREWVIR1000012      31818
ESMWLPT1000014      31819
SECWWKS1000009      31820
GOOWWEBS1000006     31821
AZRWWEBS1000007     31822
TSTWVIR1000012      31823
TSTWSECS1000008     31824
OGCWWKS1000015      31825
AWSWLPT1000015      31826
AWSWAPPS1000019     31827
HREWVIR1000013      31828
HREWAPPS1000013     31829
BDEWAPPS1000016     31830
FINWWKS1000020      31831
OGCWWKS1000016      31832
SECWDBAS1000007     31833
FINWWKS1000021      31834
AWSWVIR1000013      31835
SECWAPPS1000015     31836
GOOWVIR1000014      31837
ESMWLPT1000015      31838
AWSWVIR1000014      31839
AZRWWKS1000014      31840
ITSWCTRX1000012     31841
FINWLPT1000008      31842
OGCWLPT1000017      31843
OGCWLPT1000018      31844
FINWVIR1000016      31845
FSRWLPT1000010      31846
AWSWAPPS1000020     31847
FSRWSECS1000006     31848
GOOWCTRX1000008     31849
FSRWWKS1000015      31850
HREWDBAS1000006     31851
HREWAPPS1000014     31852
ESMWLPT1000016      31853
HREWVIR1000014      31854
GOOWCTRX1000009     31855
AWSWLPT1000016      31856
TSTWWKS1000020      31857
AWSWVIR1000015      31858
TSTWVIR1000013      31859
AWSWWKS1000016      31860
HREWWKS1000013      31861
ESMWLPT1000017      31862
ITSWCTRX1000013     31863
OGCWDBAS1000005     31864
FINWAPPS1000012     31865
AZRWAPPS1000011     31866
ITSWWEBS1000009     31867
ITSWVIR1000021      31868
OGCWAPPS1000021     31869
OGCWLPT1000019      31870
FINWLPT1000009      31871
BDEWAPPS1000017     31872
SECWWKS1000010      31873
GOOWLPT1000019      31874
AZRWWKS1000015      31875
FINWVIR1000017      31876
AWSWVIR1000016      31877
ITSWVIR1000022      31878
ESMWAPPS1000013     31879
TSTWLPT1000010      31880
AWSWSECS1000005     31881
ESMWCTRX1000008     31882
SECWVIR1000009      31883
BDEWAPPS1000018     31884
FSRWCTRX1000000     31885
AWSWAPPS1000021     31886
TSTWWKS1000021      31887
FSRWSECS1000007     31888
OGCWVIR1000013      31889
GOOWLPT1000020      31890
TSTWSECS1000009     31891
OGCWAPPS1000022     31892
ESMWVIR1000016      31893
AWSWLPT1000017      31894
GOOWAPPS1000020     31895
AZRWWKS1000016      31896
BDEWLPT1000010      31897
AZRWVIR1000013      31898
AZRWWEBS1000008     31899
BDEWVIR1000015      31900
TSTWCTRX1000009     31901
OGCWVIR1000014      31902
BDEWLPT1000011      31903
ITSWLPT1000009      31904
AZRWDBAS1000014     31905
BDEWLPT1000012      31906
BDEWAPPS1000019     31907
FSRWVIR1000019      31908
BDEWAPPS1000020     31909
ITSWVIR1000023      31910
FSRWCTRX1000001     31911
AZRWCTRX1000003     31912
GOOWWKS1000009      31913
AZRWAPPS1000012     31914
FINWLPT1000010      31915
ESMWDBAS1000006     31916
OGCWVIR1000015      31917
BDEWAPPS1000021     31918
ESMWVIR1000017      31919
BDEWDBAS1000011     31920
GOOWVIR1000015      31921
OGCWVIR1000016      31922
ESMWVIR1000018      31923
BDEWWKS1000006      31924
ITSWAPPS1000013     31925
GOOWDBAS1000009     31926
FSRWLPT1000011      31927
SECWWKS1000011      31928
TSTWSECS1000010     31929
OGCWVIR1000017      31930
ITSWDBAS1000011     31931
FINWAPPS1000013     31932
AZRWAPPS1000013     31933
FINWLPT1000011      31934
SECWDBAS1000008     31935
AZRWWKS1000017      31936
GOOWDBAS1000010     31937
OGCWVIR1000018      31938
AZRWVIR1000014      31939
SECWVIR1000010      31940
ITSWSECS1000009     31941
GOOWWEBS1000007     31942
FINWLPT1000012      31943
ITSWLPT1000010      31944
AZRWSECS1000008     31945
HREWLPT1000008      31946
BDEWDBAS1000012     31947
OGCWVIR1000019      31948
TSTWAPPS1000013     31949
GOOWSECS1000008     31950
AZRWLPT1000012      31951
AZRWLPT1000013      31952
AWSWWEBS1000009     31953
AZRWVIR1000015      31954
AWSWWEBS1000010     31955
FSRWLPT1000012      31956
OGCWVIR1000020      31957
SECWAPPS1000016     31958
ITSWLPT1000011      31959
AZRWCTRX1000004     31960
BDEWDBAS1000013     31961
FSRWVIR1000020      31962
OGCWAPPS1000023     31963
GOOWLPT1000021      31964
ITSWAPPS1000014     31965
TSTWSECS1000011     31966
AZRWWKS1000018      31967
TSTWVIR1000014      31968
SECWVIR1000011      31969
BDEWAPPS1000022     31970
FINWAPPS1000014     31971
OGCWWKS1000017      31972
GOOWVIR1000016      31973
ITSWLPT1000012      31974
TSTWSECS1000012     31975
HREWWKS1000014      31976
FSRWLPT1000013      31977
SECWLPT1000027      31978
AZRWLPT1000014      31979
TSTWLPT1000011      31980
GOOWWKS1000010      31981
OGCWAPPS1000024     31982
FINWLPT1000013      31983
SECWCTRX1000004     31984
AZRWWEBS1000009     31985
HREWSECS1000004     31986
HREWLPT1000009      31987
SECWWEBS1000008     31988
TSTWCTRX1000010     31989
GOOWVIR1000017      31990
SECWWKS1000012      31991
HREWWEBS1000005     31992
AZRWDBAS1000015     31993
GOOWSECS1000009     31994
ESMWSECS1000013     31995
OGCWAPPS1000025     31996
OGCWLPT1000020      31997
OGCWCTRX1000009     31998
BDEWLPT1000013      31999
AZRWAPPS1000014     32000
FINWVIR1000018      32001
FSRWAPPS1000012     32002
TSTWDBAS1000009     32003
BDEWWEBS1000005     32004
HREWLPT1000010      32005
FSRWLPT1000014      32006
OGCWVIR1000021      32007
HREWDBAS1000007     32008
OGCWCTRX1000010     32009
ESMWLPT1000018      32010
HREWVIR1000015      32011
OGCWWEBS1000011     32012
FINWSECS1000004     32013
SECWLPT1000028      32014
AZRWVIR1000016      32015
GOOWSECS1000010     32016
FSRWWKS1000016      32017
AZRWDBAS1000016     32018
HREWCTRX1000010     32019
ITSWDBAS1000012     32020
OGCWSECS1000001     32021
SECWVIR1000012      32022
TSTWLPT1000012      32023
FINWWKS1000022      32024
GOOWCTRX1000010     32025
OGCWCTRX1000011     32026
FINWAPPS1000015     32027
HREWLPT1000011      32028
OGCWWKS1000018      32029
AZRWLPT1000015      32030
FSRWAPPS1000013     32031
FSRWCTRX1000002     32032
FINWVIR1000019      32033
FINWLPT1000014      32034
AWSWAPPS1000022     32035
BDEWVIR1000016      32036
FINWWKS1000023      32037
HREWDBAS1000008     32038
TSTWVIR1000015      32039
FINWCTRX1000007     32040
FSRWCTRX1000003     32041
AZRWVIR1000017      32042
ESMWVIR1000019      32043
FINWWKS1000024      32044
HREWWKS1000015      32045
ITSWLPT1000013      32046
FSRWLPT1000015      32047
BDEWWKS1000007      32048
AZRWSECS1000009     32049
BDEWDBAS1000014     32050
BDEWLPT1000014      32051
AWSWVIR1000017      32052
GOOWWEBS1000008     32053
AZRWVIR1000018      32054
BDEWWKS1000008      32055
OGCWWKS1000019      32056
ITSWSECS1000010     32057
TSTWVIR1000016      32058
GOOWDBAS1000011     32059
GOOWVIR1000018      32060
GOOWAPPS1000021     32061
AWSWAPPS1000023     32062
SECWDBAS1000009     32063
AWSWSECS1000006     32064
BDEWWEBS1000006     32065
SECWDBAS1000010     32066
BDEWAPPS1000023     32067
AWSWCTRX1000013     32068
ESMWAPPS1000014     32069
ITSWWKS1000013      32070
HREWLPT1000012      32071
HREWLPT1000013      32072
FINWAPPS1000016     32073
HREWAPPS1000015     32074
TSTWWEBS1000010     32075
FSRWLPT1000016      32076
HREWWKS1000016      32077
SECWLPT1000029      32078
AWSWDBAS1000004     32079
FSRWWKS1000017      32080
ESMWLPT1000019      32081
ITSWDBAS1000013     32082
HREWVIR1000016      32083
FINWLPT1000015      32084
ESMWLPT1000020      32085
SECWAPPS1000017     32086
SECWVIR1000013      32087
ESMWAPPS1000015     32088
AZRWDBAS1000017     32089
GOOWAPPS1000022     32090
TSTWLPT1000013      32091
OGCWAPPS1000026     32092
HREWWEBS1000006     32093
AZRWAPPS1000015     32094
AZRWAPPS1000016     32095
FINWCTRX1000008     32096
BDEWCTRX1000009     32097
GOOWAPPS1000023     32098
GOOWVIR1000019      32099
FINWVIR1000020      32100
GOOWSECS1000011     32101
HREWAPPS1000016     32102
ITSWAPPS1000015     32103
FINWCTRX1000009     32104
FSRWSECS1000008     32105
HREWWEBS1000007     32106
HREWAPPS1000017     32107
OGCWWKS1000020      32108
ESMWWKS1000007      32109
AZRWVIR1000019      32110
SECWWKS1000013      32111
BDEWSECS1000008     32112
AZRWLPT1000016      32113
FSRWSECS1000009     32114
ESMWSECS1000014     32115
SECWVIR1000014      32116
SECWVIR1000015      32117
TSTWAPPS1000014     32118
OGCWVIR1000022      32119
OGCWLPT1000021      32120
SECWLPT1000030      32121
FINWDBAS1000009     32122
ESMWWKS1000008      32123
AZRWDBAS1000018     32124
SECWWEBS1000009     32125
ITSWLPT1000014      32126
AWSWWKS1000017      32127
BDEWLPT1000015      32128
HREWLPT1000014      32129
BDEWDBAS1000015     32130
AZRWVIR1000020      32131
ESMWWKS1000009      32132
ITSWCTRX1000014     32133
ESMWVIR1000020      32134
GOOWCTRX1000011     32135
BDEWLPT1000016      32136
OGCWWKS1000021      32137
AZRWAPPS1000017     32138
ITSWAPPS1000016     32139
SECWAPPS1000018     32140
OGCWAPPS1000027     32141
GOOWVIR1000020      32142
ITSWCTRX1000015     32143
SECWWEBS1000010     32144
AZRWLPT1000017      32145
ITSWDBAS1000014     32146
AWSWWKS1000018      32147
AWSWDBAS1000005     32148
ESMWAPPS1000016     32149
GOOWCTRX1000012     32150
OGCWVIR1000023      32151
AZRWVIR1000021      32152
BDEWWKS1000009      32153
OGCWWKS1000022      32154
ITSWLPT1000015      32155
AWSWVIR1000018      32156
OGCWLPT1000022      32157
ITSWLPT1000016      32158
ITSWWKS1000014      32159
TSTWDBAS1000010     32160
AWSWDBAS1000006     32161
ESMWLPT1000021      32162
ESMWDBAS1000007     32163
BDEWSECS1000009     32164
SECWSECS1000005     32165
AZRWLPT1000018      32166
SECWDBAS1000011     32167
AWSWSECS1000007     32168
BDEWLPT1000017      32169
FINWDBAS1000010     32170
GOOWCTRX1000013     32171
ITSWVIR1000024      32172
TSTWDBAS1000011     32173
HREWVIR1000017      32174
AWSWVIR1000019      32175
BDEWVIR1000017      32176
FINWWKS1000025      32177
HREWWKS1000017      32178
OGCWVIR1000024      32179
AWSWVIR1000020      32180
SECWWKS1000014      32181
ESMWWEBS1000006     32182
HREWCTRX1000011     32183
TSTWLPT1000014      32184
BDEWAPPS1000024     32185
OGCWWKS1000023      32186
GOOWLPT1000022      32187
GOOWCTRX1000014     32188
AWSWAPPS1000024     32189
GOOWDBAS1000012     32190
HREWAPPS1000018     32191
ESMWWKS1000010      32192
BDEWSECS1000010     32193
GOOWLPT1000023      32194
GOOWDBAS1000013     32195
FSRWWEBS1000009     32196
OGCWWKS1000024      32197
BDEWWEBS1000007     32198
SECWLPT1000031      32199
FSRWWKS1000018      32200
HREWDBAS1000009     32201
OGCWVIR1000025      32202
ITSWLPT1000017      32203
BDEWAPPS1000025     32204
SECWWEBS1000011     32205
ITSWVIR1000025      32206
BDEWWEBS1000008     32207
OGCWAPPS1000028     32208
AWSWWEBS1000011     32209
BDEWDBAS1000016     32210
FINWSECS1000005     32211
ESMWCTRX1000009     32212
SECWWEBS1000012     32213
ESMWDBAS1000008     32214
GOOWWKS1000011      32215
AZRWSECS1000010     32216
OGCWLPT1000023      32217
GOOWCTRX1000015     32218
HREWLPT1000015      32219
OGCWAPPS1000029     32220
TSTWSECS1000013     32221
FSRWLPT1000017      32222
ITSWVIR1000026      32223
FINWDBAS1000011     32224
BDEWCTRX1000010     32225
FSRWDBAS1000011     32226
SECWAPPS1000019     32227
AWSWAPPS1000025     32228
BDEWVIR1000018      32229
AWSWVIR1000021      32230
HREWCTRX1000012     32231
FSRWVIR1000021      32232
ESMWLPT1000022      32233
HREWSECS1000005     32234
GOOWAPPS1000024     32235
OGCWWKS1000025      32236
OGCWLPT1000024      32237
HREWAPPS1000019     32238
AWSWAPPS1000026     32239
FSRWDBAS1000012     32240
AZRWWKS1000019      32241
GOOWVIR1000021      32242
AWSWVIR1000022      32243
ITSWSECS1000011     32244
BDEWWEBS1000009     32245
ESMWAPPS1000017     32246
AZRWVIR1000022      32247
TSTWDBAS1000012     32248
AWSWWKS1000019      32249
ITSWWKS1000015      32250
ITSWDBAS1000015     32251
TSTWVIR1000017      32252
AZRWDBAS1000019     32253
FSRWLPT1000018      32254
AWSWCTRX1000014     32255
GOOWCTRX1000016     32256
GOOWAPPS1000025     32257
TSTWVIR1000018      32258
OGCWWKS1000026      32259
SECWAPPS1000020     32260
BDEWLPT1000018      32261
GOOWLPT1000024      32262
OGCWDBAS1000006     32263
AZRWAPPS1000018     32264
ESMWAPPS1000018     32265
FINWSECS1000006     32266
ESMWCTRX1000010     32267
FSRWWKS1000019      32268
OGCWWEBS1000012     32269
AWSWAPPS1000027     32270
BDEWWEBS1000010     32271
GOOWCTRX1000017     32272
GOOWVIR1000022      32273
AZRWWEBS1000010     32274
TSTWWEBS1000011     32275
BDEWSECS1000011     32276
ITSWVIR1000027      32277
AZRWWEBS1000011     32278
FINWWEBS1000003     32279
ITSWDBAS1000016     32280
AZRWAPPS1000019     32281
ESMWWKS1000011      32282
OGCWAPPS1000030     32283
BDEWSECS1000012     32284
HREWVIR1000018      32285
BDEWDBAS1000017     32286
ITSWDBAS1000017     32287
SECWAPPS1000021     32288
TSTWWEBS1000012     32289
TSTWLPT1000015      32290
HREWAPPS1000020     32291
GOOWWKS1000012      32292
FSRWCTRX1000004     32293
ESMWVIR1000021      32294
FINWAPPS1000017     32295
HREWDBAS1000010     32296
HREWVIR1000019      32297
HREWLPT1000016      32298
FINWLPT1000016      32299
ESMWWKS1000012      32300
FSRWWKS1000020      32301
ESMWWKS1000013      32302
OGCWVIR1000026      32303
AZRWWKS1000020      32304
OGCWAPPS1000031     32305
OGCWVIR1000027      32306
TSTWWKS1000022      32307
HREWAPPS1000021     32308
SECWLPT1000032      32309
FSRWSECS1000010     32310
FSRWWKS1000021      32311
ITSWVIR1000028      32312
ESMWLPT1000023      32313
TSTWVIR1000019      32314
GOOWCTRX1000018     32315
SECWVIR1000016      32316
SECWAPPS1000022     32317
ITSWVIR1000029      32318
HREWWEBS1000008     32319
OGCWWEBS1000013     32320
OGCWDBAS1000007     32321
OGCWWKS1000027      32322
FINWVIR1000021      32323
BDEWWEBS1000011     32324
HREWDBAS1000011     32325
AWSWLPT1000018      32326
GOOWWKS1000013      32327
GOOWAPPS1000026     32328
AWSWLPT1000019      32329
AZRWDBAS1000020     32330
AZRWDBAS1000021     32331
FSRWAPPS1000014     32332
BDEWVIR1000019      32333
AWSWCTRX1000015     32334
GOOWSECS1000012     32335
ESMWAPPS1000019     32336
HREWAPPS1000022     32337
GOOWWKS1000014      32338
AZRWWEBS1000012     32339
FSRWCTRX1000005     32340
FSRWCTRX1000006     32341
TSTWWKS1000023      32342
ITSWAPPS1000017     32343
FSRWWKS1000022      32344
GOOWWEBS1000009     32345
ESMWDBAS1000009     32346
OGCWLPT1000025      32347
AZRWDBAS1000022     32348
ESMWLPT1000024      32349
TSTWWKS1000024      32350
ITSWWKS1000016      32351
ESMWLPT1000025      32352
ESMWWKS1000014      32353
TSTWLPT1000016      32354
SECWSECS1000006     32355
BDEWDBAS1000018     32356
BDEWAPPS1000026     32357
HREWSECS1000006     32358
ESMWWKS1000015      32359
FINWWKS1000026      32360
ITSWWKS1000017      32361
FSRWWKS1000023      32362
GOOWDBAS1000014     32363
AZRWLPT1000019      32364
GOOWWKS1000015      32365
HREWAPPS1000023     32366
HREWLPT1000017      32367
FINWCTRX1000010     32368
FSRWVIR1000022      32369
BDEWWKS1000010      32370
ESMWSECS1000015     32371
TSTWLPT1000017      32372
AWSWAPPS1000028     32373
GOOWDBAS1000015     32374
OGCWLPT1000026      32375
AZRWLPT1000020      32376
GOOWAPPS1000027     32377
AWSWDBAS1000007     32378
AWSWWKS1000020      32379
TSTWVIR1000020      32380
AWSWVIR1000023      32381
ESMWVIR1000022      32382
ITSWLPT1000018      32383
GOOWSECS1000013     32384
HREWLPT1000018      32385
SECWSECS1000007     32386
ITSWWKS1000018      32387
FINWWEBS1000004     32388
ITSWWEBS1000010     32389
HREWWEBS1000009     32390
GOOWSECS1000014     32391
SECWLPT1000033      32392
ESMWLPT1000026      32393
GOOWDBAS1000016     32394
AZRWCTRX1000005     32395
AWSWWEBS1000012     32396
ESMWWKS1000016      32397
FSRWVIR1000023      32398
FINWDBAS1000012     32399
HREWWEBS1000010     32400
HREWSECS1000007     32401
ESMWLPT1000027      32402
ITSWWKS1000019      32403
BDEWLPT1000019      32404
AWSWVIR1000024      32405
FSRWWEBS1000010     32406
ESMWCTRX1000011     32407
FSRWCTRX1000007     32408
BDEWDBAS1000019     32409
GOOWAPPS1000028     32410
ESMWWKS1000017      32411
HREWAPPS1000024     32412
ITSWAPPS1000018     32413
AZRWWKS1000021      32414
BDEWSECS1000013     32415
ITSWWEBS1000011     32416
SECWAPPS1000023     32417
SECWWKS1000015      32418
SECWDBAS1000012     32419
AWSWVIR1000025      32420
BDEWWKS1000011      32421
SECWWKS1000016      32422
BDEWLPT1000020      32423
FSRWVIR1000024      32424
AWSWCTRX1000016     32425
BDEWVIR1000020      32426
OGCWWKS1000028      32427
FSRWCTRX1000008     32428
OGCWWEBS1000014     32429
SECWWEBS1000013     32430
OGCWWKS1000029      32431
HREWAPPS1000025     32432
AZRWDBAS1000023     32433
BDEWAPPS1000027     32434
AZRWCTRX1000006     32435
OGCWVIR1000028      32436
FINWSECS1000007     32437
TSTWLPT1000018      32438
AWSWVIR1000026      32439
FSRWLPT1000019      32440
ITSWDBAS1000018     32441
TSTWLPT1000019      32442
ITSWAPPS1000019     32443
FINWAPPS1000018     32444
TSTWWKS1000025      32445
FINWVIR1000022      32446
FINWAPPS1000019     32447
AZRWCTRX1000007     32448
TSTWDBAS1000013     32449
ITSWVIR1000030      32450
FSRWSECS1000011     32451
AZRWAPPS1000020     32452
FINWAPPS1000020     32453
FINWVIR1000023      32454
SECWWKS1000017      32455
HREWAPPS1000026     32456
ITSWWKS1000020      32457
ITSWAPPS1000020     32458
FSRWAPPS1000015     32459
BDEWWKS1000012      32460
ITSWAPPS1000021     32461
ITSWWEBS1000012     32462
HREWDBAS1000012     32463
FINWCTRX1000011     32464
OGCWWEBS1000015     32465
AZRWAPPS1000021     32466
AZRWLPT1000021      32467
AZRWVIR1000023      32468
TSTWWKS1000026      32469
FINWCTRX1000012     32470
AZRWLPT1000022      32471
ITSWDBAS1000019     32472
ESMWLPT1000028      32473
FSRWDBAS1000013     32474
FSRWWEBS1000011     32475
HREWLPT1000019      32476
AWSWLPT1000020      32477
HREWLPT1000020      32478
TSTWSECS1000014     32479
FSRWWKS1000024      32480
HREWDBAS1000013     32481
HREWVIR1000020      32482
TSTWDBAS1000014     32483
FSRWDBAS1000014     32484
ITSWAPPS1000022     32485
SECWVIR1000017      32486
SECWDBAS1000013     32487
OGCWDBAS1000008     32488
FINWVIR1000024      32489
AWSWVIR1000027      32490
ESMWWKS1000018      32491
ITSWVIR1000031      32492
FSRWAPPS1000016     32493
OGCWLPT1000027      32494
BDEWWKS1000013      32495
ESMWSECS1000016     32496
AWSWLPT1000021      32497
OGCWVIR1000029      32498
AWSWVIR1000028      32499
FINWAPPS1000021     32500
BDEWLPT1000021      32501
BDEWCTRX1000011     32502
HREWVIR1000021      32503
HREWVIR1000022      32504
FSRWSECS1000012     32505
SECWSECS1000008     32506
OGCWLPT1000028      32507
TSTWCTRX1000011     32508
SECWSECS1000009     32509
ITSWLPT1000019      32510
SECWAPPS1000024     32511
AWSWWEBS1000013     32512
GOOWWEBS1000010     32513
TSTWVIR1000021      32514
OGCWWKS1000030      32515
HREWDBAS1000014     32516
FSRWAPPS1000017     32517
